text,is_job,confidence,reason,channel,date,message_id,processed_at
"Job in Noida, Uttar Pradesh 
https://t.me/RajanChaudhary
Sales Specialist
VIZ TRAVELS  
Location Noida, Uttar Pradesh, India 
Job Description
https://t.me/RajanChaudhary
Are you a motivated sales professional with a passion for travel? Our company is seeking a Sales Executive to join our team in the travel industry. As a Sales Executive, you will be responsible for identifying and developing new business opportunities, as well as managing existing client relationships.
Responsibilities
Sales of Domestic and International tour packages to Indian customers.
Creating tour itineraries
Hotel Reservations
Managing Team
Building Team Report
https://t.me/RajanChaudhary
Requirements
Enthusiastic with Good Communication Skills.
Good knowledge of Destinations, Suppliers & Hotels.
Leadership Skills
Client handling skills, Itinerary making, Costing & selling the Packages Should be highly service oriented.
Job Location
B 91, First Floor, Sector 2, Noida, Uttar Pradesh 201301
If You Are Interested Share Your Resume 
https://t.me/RajanChaudhary
E-mail : info@viztravels.com
https://t.me/RajanChaudhary",True,0.95,"Strong job signals: keywords, title, skills, application",jobsinuttarpradeshbyrajan,2023-04-28 04:07:17,1263,2026-01-19 06:07:20.361000
"Job in Noida, Uttar Pradesh 
https://t.me/RajanChaudhary
Sales Executive
Truhomes Realty  
Location Noida, Uttar Pradesh, India
Job Description
https://t.me/RajanChaudhary
REAL ESTATE COMPANY- TRUHOMES IS HIRING
Searching for a new job? Join the fastest-growing company
We Are Conducting Walk-in Interviews from Monday To Saturday.
Add:- E 144 , Sector 63, Noida- 201301
https://t.me/RajanChaudhary
Here hiring for sales manager, Business Executive, sales executive
Salary 15000-25000+Incentives
Who can apply - Any ( Boys Girls, Sales Sector Person)
Contact Person:- Saba Tabassum
https://t.me/RajanChaudhary
E-mail : hr@truhomes.in
https://t.me/RajanChaudhary",True,0.95,"Strong job signals: keywords, title, skills, application",jobsinuttarpradeshbyrajan,2023-04-28 04:07:08,1262,2026-01-19 06:07:20.427000
[Minh Trang Nguyễn Thanh](https://t.me/combot/cas?startapp=7873934703) has been banned! Reason: CAS ban.,False,0.7553664056775747,ML prediction: not a job (confidence: 0.76),Linkedin_India,2026-01-18 17:10:48,143862,2026-01-19 06:07:20.516000
[𝐔𝐍𝐈𝐓𝐄𝐃 ](https://t.me/combot/cas?startapp=8520745466) has been banned! Reason: CAS ban.,False,0.8388144576256267,ML prediction: not a job (confidence: 0.84),Linkedin_India,2026-01-17 11:50:43,143854,2026-01-19 06:07:20.658000
What kind of listing?,False,0.9597977572207683,ML prediction: not a job (confidence: 0.96),Linkedin_India,2026-01-11 17:42:10,143819,2026-01-19 06:07:20.787000
Any vacancy for data analyst in it domain,False,0.8242349025450453,ML prediction: not a job (confidence: 0.82),Linkedin_India,2026-01-07 11:34:34,143757,2026-01-19 06:07:20.879000
Any one want Maya Autodesk Expert (certified),False,0.9196909751139863,ML prediction: not a job (confidence: 0.92),Linkedin_India,2025-11-29 12:29:24,143436,2026-01-19 06:07:21.006000
"📢 URGENT REQUIREMENT – PART-TIME & FULL-TIME JOBS

👥 Eligibility:
✔ Age 18+
✔ Students / Housewives / Job Seekers

💼 Work Type:
Part-time & Full-time available

💰 Salary:
₹20,000 – ₹30,000 per month

📲 Contact on WhatsApp:
📞 9814136906
📞 9780268695",False,0.5449528353016976,ML prediction: not a job (confidence: 0.54),Linkedin_India,2025-11-29 05:49:40,143428,2026-01-19 06:07:21.074000
"🔺 user "" [Cheeru ](tg://user?id=1476414057) ""due to excessive warning
`Silence mode has been activated for you. You will not be able to send messages during this time.`
 ⏰ **duration**: 12 Hour
 🌱",False,0.8861763199052959,ML prediction: not a job (confidence: 0.89),Linkedin_India,2025-11-29 05:20:28,143427,2026-01-19 06:07:21.157000
"*** is hiring for ******** ********
    
Location: ****, ***********, *****

Apply here https://in.linkedin.com/jobs/view/software-engineer-at-ibm-4348683324",True,0.8627945196223556,ML prediction: job (confidence: 0.86),LinkedinITJobs,2026-01-18 08:00:04,9206,2026-01-19 06:07:21.523000
"*** is hiring for ******** ********
    
Location: *********, *********, *****

Apply here https://in.linkedin.com/jobs/view/software-engineer-at-ibm-4348703177",True,0.8627945196223556,ML prediction: job (confidence: 0.86),LinkedinITJobs,2026-01-18 08:00:03,9205,2026-01-19 06:07:21.593000
"Infosys is hiring for React JS Consultant
    
Location: Pune, Maharashtra, India

Apply here https://in.linkedin.com/jobs/view/react-js-consultant-at-infosys-4359269835",True,0.95,"Strong job signals: keywords, title, skills, application",LinkedinITJobs,2026-01-18 08:00:03,9204,2026-01-19 06:07:21.711000
"IBM is hiring for Software Engineer
    
Location: Bengaluru East, Karnataka, India

Apply here https://in.linkedin.com/jobs/view/software-engineer-at-ibm-4348604170",True,0.9278383230411592,ML prediction: job (confidence: 0.93),LinkedinITJobs,2026-01-18 08:00:03,9203,2026-01-19 06:07:21.889000
"YES BANK is hiring for Junior Developer
    
Location: Mumbai, Maharashtra, India

Apply here https://in.linkedin.com/jobs/view/junior-developer-at-yes-bank-4346421069",True,0.95,"Strong job signals: keywords, title, skills, application",LinkedinITJobs,2026-01-18 08:00:02,9202,2026-01-19 06:07:21.948000
"LinkedIn is hiring for Software Engineer
    
Location: Bengaluru, Karnataka, India

Apply here https://in.linkedin.com/jobs/view/software-engineer-at-linkedin-4363633837",True,0.9429354481382842,ML prediction: job (confidence: 0.94),LinkedinITJobs,2026-01-17 08:00:02,9199,2026-01-19 06:07:22.029000
"Aditi Consulting is hiring for Software Engineer
    
Location: Bengaluru, Karnataka, India

Apply here https://in.linkedin.com/jobs/view/software-engineer-at-aditi-consulting-4362870346",True,0.9248896050924412,ML prediction: job (confidence: 0.92),LinkedinITJobs,2026-01-16 08:00:20,9198,2026-01-19 06:07:22.138000
"Valeo is hiring for Intern - Software
    
Location: Chennai, Tamil Nadu, India

Apply here https://in.linkedin.com/jobs/view/intern-software-at-valeo-4362791106",True,0.95,"Strong job signals: keywords, title, skills, application",LinkedinITJobs,2026-01-16 08:00:19,9197,2026-01-19 06:07:22.179000
"MINDTEL GLOBAL is hiring for SDE - BACKEND ENGINEER (PRODUCT INDUSTRY MUST)
    
Location: India

Apply here https://in.linkedin.com/jobs/view/sde-backend-engineer-product-industry-must-at-mindtel-global-4357668550",True,0.8794056903716845,ML prediction: job (confidence: 0.88),LinkedinITJobs,2026-01-16 08:00:19,9196,2026-01-19 06:07:22.268000
"Valeo is hiring for Intern - Software
    
Location: Chennai, Tamil Nadu, India

Apply here https://in.linkedin.com/jobs/view/intern-software-at-valeo-4362831907",True,0.95,"Strong job signals: keywords, title, skills, application",LinkedinITJobs,2026-01-16 08:00:18,9195,2026-01-19 06:07:22.393000
"Qualcomm is looking for WLAN Test Associate Engineers

0-1 year of experience required

Details and apply button on this page - https://careers.qualcomm.com/careers/job/446715321253",True,0.7376745248615141,ML prediction: job (confidence: 0.74),csvlsijobs,2025-11-18 16:25:19,3234,2026-01-19 06:07:22.460000
"IBM is hiring application Consultant

Details and apply button on this page - https://ibmglobal.avature.net/en_US/careers/JobDetail?jobId=71421",True,0.7038237213583265,ML prediction: job (confidence: 0.70),csvlsijobs,2025-11-10 15:09:42,3233,2026-01-19 06:07:22.619000
"Nvidia is hiring for the post of Asic Design Engineers

https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/India-Bengaluru/ASIC-Design-Engineer_JR2004270",True,0.808746778587925,ML prediction: job (confidence: 0.81),csvlsijobs,2025-11-03 15:45:06,3232,2026-01-19 06:07:22.936000
"Volvo is conducting an internship for Freshers Engineers

https://jobs.volvogroup.com/job/Bangalore-Spark-Intern-Program-Volvo-Group-India-Pvt_-Ltd_-562122/1146653555/",True,0.7088949085109774,ML prediction: job (confidence: 0.71),csvlsijobs,2025-10-29 16:06:21,3231,2026-01-19 06:07:23.022000
"Infineon Technologies is looking for Young Graduate Trainees

https://jobs.infineon.com/careers/job/563808961194944",True,0.7026860034466373,ML prediction: job (confidence: 0.70),csvlsijobs,2025-10-29 14:52:43,3230,2026-01-19 06:07:23.126000
"Honeywell is looking for Embedded Engineers

https://ibqbjb.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/Honeywell/job/124439",True,0.7166052369024949,ML prediction: job (confidence: 0.72),csvlsijobs,2025-10-27 15:41:21,3229,2026-01-19 06:07:23.221000
"Silicon labs is looking for IP Design Interns

https://silabs.wd1.myworkdayjobs.com/SiliconlabsCareers/job/Hyderabad/Intern---Digital-IP_20561-1",True,0.7237967315761132,ML prediction: job (confidence: 0.72),csvlsijobs,2025-10-27 15:36:46,3228,2026-01-19 06:07:23.313000
"Micron Technology is looking for Semiconductor Design Engineers

https://careers.micron.com/careers/job/38312105",True,0.712881647132307,ML prediction: job (confidence: 0.71),csvlsijobs,2025-10-25 17:10:33,3227,2026-01-19 06:07:23.446000
"Arrow Electronics is looking for new Engineers and Senior Engineers

Details and apply button on this page - https://careers.arrow.com/us/en/job/R239005/Engineer---Senior-Engineer",True,0.6869205112679245,ML prediction: job (confidence: 0.69),csvlsijobs,2025-10-24 15:45:56,3226,2026-01-19 06:07:23.534000
"Prodapt is looking for Trainee Engineers
https://careers.prodapt.com/jobs/15381?lang=en-us",True,0.6970158870899535,ML prediction: job (confidence: 0.70),csvlsijobs,2025-10-24 06:10:01,3225,2026-01-19 06:07:23.625000
"Deloitte NLA Off Campus Free Hiring Started 

BE / BTech , BCA / MCA and Commerce Graduate all are Eligible

Watch Full Video Now  - https://youtu.be/A-bSJdBhvH8?si=th-1WsauFN6DJJ0t",False,0.6263009278334524,ML prediction: not a job (confidence: 0.63),lmtplacements,2026-01-09 19:10:52,1835,2026-01-19 06:07:23.708000
"🚀 Accenture Mass Hiring 2025 – ASE / AASE Role

Accenture has opened off-campus hiring for 2025 for freshers interested in AI & Software Engineering.

📌 Role: Associate / Advanced Associate Software Engineer
📍 Locations: Bangalore, Chennai, Hyderabad, Pune, Mumbai & more

🎓 Eligibility:
• BE / BTech / ME / MTech / MSc / MCA
• Batch: Any pass-out year up to 2025
• No active backlogs
• Not applied for Accenture in the last 3 months

💻 Skills Required:
• Python / Java
• AI & GenAI basics
• Cloud platforms (AWS / Azure / GCP)

🔗 Apply Link: https://indiacampus.accenture.com/myzone/accenture/1/jobs

📢 Please share with friends looking for IT jobs in 2025.",True,0.95,"Strong job signals: keywords, title, skills, application",lmtplacements,2026-01-07 09:51:02,1834,2026-01-19 06:07:23.962000
"Wishing you all a Very Happy New Year ✨

May this year give you the strength to give your best shot and move closer to your goals health, career, relationships, and money.

Keep pushing, keep believing.
You’ve got it in you.

 2026 is for the win ❤️
Just believe in yourself. 💪",False,0.8676122173411932,ML prediction: not a job (confidence: 0.87),lmtplacements,2025-12-31 19:26:10,1833,2026-01-19 06:07:24.026000
"End of Year Sale is Live get 30% OFF on All Courses 

30% OFF wont Come Again dont miss it Enroll Now",False,0.9,"Contains non-job keywords, no job keywords",lmtplacements,2025-12-31 04:53:27,1832,2026-01-19 06:07:24.061000
"Company Name : Microsoft
Role : SDE Explore Internship
Batch : 2028 passouts

Link; https://apply.careers.microsoft.com/careers/job/1970393556643148",True,0.8039284825955636,ML prediction: job (confidence: 0.80),lmtplacements,2025-12-17 15:44:24,1831,2026-01-19 06:07:24.143000
"**BUILD Websites in Minutes with Replit [ NO Coding ] 😱🔥**

👉https://youtu.be/s5I0AUAD2-Q?si=Faj_QPAOMKcQlhN4

In this video, we have Explained How to use replit and build amazing Website , Apps and Games Faster. 

Hope you like the Video 👍

**👉 Join our Telegram Group for Daily Job Updates** : https://t.me/LMTPlacements

Regards,
Team LMT",False,0.6186962241550645,ML prediction: not a job (confidence: 0.62),lmtplacements,2025-12-16 14:44:04,1830,2026-01-19 06:07:24.231000
"**OICL AO 2025 Government Job Hiring 😱✅**

[https://youtu.be/inzQQrVq1hs](https://www.youtube.com/watch?v=4zE1HIHNuBY)

Registration Link : [https://ibpsreg.ibps.in/oiclnov25/](https://ibpsreg.ibps.in/oiclnov25/)

**Prepare for OICL AO  EXAM with LMT Course : **[https://cjzgt.courses.store/767519](https://cjzgt.courses.store/767519)

Team LMT",True,0.5659055872414309,ML prediction: job (confidence: 0.57),lmtplacements,2025-12-09 16:18:35,1829,2026-01-19 06:07:24.314000
"Company: Pure Storage
Role: Engineering Intern
Batch Eligible: 2027 graduates 

Apply Link: https://job-boards.greenhouse.io/purestorage/jobs/7451583",True,0.7931999399974162,ML prediction: job (confidence: 0.79),lmtplacements,2025-12-09 00:46:54,1828,2026-01-19 06:07:24.522000
"Company: Adobe

Role: 2026 Intern - Research Scientist / Engineer

Batch: 2026 passouts - PhD Students.

https://careers.adobe.com/us/en/job/ADOBUSR162130EXTERNALENUS/Er-2026-Intern-Research-Scientist-Engineer",True,0.6447659106649973,ML prediction: job (confidence: 0.64),lmtplacements,2025-12-09 00:46:40,1827,2026-01-19 06:07:24.614000
"Company name: Media[dot]net
Role: SDE
Batch Eligible: 2025 graduates 
Location: Bangalore

Apply Link: https://www.linkedin.com/jobs/view/4342661550",True,0.7962238495746574,ML prediction: job (confidence: 0.80),lmtplacements,2025-12-09 00:45:59,1826,2026-01-19 06:07:24.685000
"Cyber Security Analyst
AZ-Phoenix, Position Details Cyber Security Analyst Phoenix, AZ Position Description We are seeking an experienced IT professional to support the design, implementation, and security of a new recording system that is part of our infrastructure. This system will operate on a Kubernetes-based, containerized platform, and this role is essential to ensuring the environment is stable, secure, and operationally sou

http://jobview.monster.com/Cyber-Security-Analyst-Job-Phoenix-AZ-US-293099415.aspx

#US #Cyber Security Analyst",True,0.6768347371544138,ML prediction: job (confidence: 0.68),CyberSecurityJobs,2026-01-15 17:20:43,64153,2026-01-19 06:07:24.771000
"Solution Engineer
NY-White plains- Westchester, Duration : 12+ Months Contract Fully remote positions are prohibited. Hybrid schedules are permissible with a minimum of 3 days on-site depending on assignment and can be fully on-site depending on business needs. Remote work privileges can be revoked at any time. Job Summary: Project Overview Client is undergoing a multi-year ERP transformation to automate, streamline, and modernize processes for

http://jobview.monster.com/Solution-Engineer-Job-White-plains-Westchester-NY-US-293077039.aspx

#US #Solution Engineer",True,0.6419629599566343,ML prediction: job (confidence: 0.64),CyberSecurityJobs,2026-01-09 23:20:43,64151,2026-01-19 06:07:24.911000
"Cyber Security Engineer
NJ-Camden, Dexter Technologies Inc., is a leading provider of Staffing and Recruiting Services. For over two decades, we have put countless professionals to work at exciting opportunities. We are proud of the fact that many of them have been promoted to more senior roles: management, senior management, and senior executive leadership positions. We are actively seeking qualified candidates for the following p

http://jobview.monster.com/Cyber-Security-Engineer-Job-Camden-NJ-US-293071450.aspx

#US #Cyber Security Engineer",True,0.6401921529189619,ML prediction: job (confidence: 0.64),CyberSecurityJobs,2026-01-08 18:20:44,64150,2026-01-19 06:07:25.041000
"Cyber Security Engineer
NJ-Cherry Hill, Dexter Technologies Inc., is a leading provider of Staffing and Recruiting Services. For over two decades, we have put countless professionals to work at exciting opportunities. We are proud of the fact that many of them have been promoted to more senior roles: management, senior management, and senior executive leadership positions. We are actively seeking qualified candidates for the following p

http://jobview.monster.com/Cyber-Security-Engineer-Job-Cherry-Hill-NJ-US-293071451.aspx

#US #Cyber Security Engineer",True,0.6361921529189618,ML prediction: job (confidence: 0.64),CyberSecurityJobs,2026-01-08 18:20:43,64149,2026-01-19 06:07:25.174000
"Electrical Engineer
AL-Birmingham, Note: Candidate will work in a hybrid work arrangement reporting in-person/in-office at least 3 days per week (12 days a month). Job Description Summary: The Electrical Engineer position requires 0-10 years of related experience. Description of Work Environment: This position supports the client Research & Development department. The client is an innovation center that facilitates the research, pr

http://jobview.monster.com/Electrical-Engineer-Job-Birmingham-AL-US-293071640.aspx

#US #Electrical Engineer",True,0.8144481833817266,ML prediction: job (confidence: 0.81),CyberSecurityJobs,2026-01-08 18:20:42,64148,2026-01-19 06:07:25.326000
"CONFIDENTIAL: Director of Cybersecurity
TX-Plano, Genesis10 is seeking a Director of InfoSec & Cybersecurity for a highly innovative client located in Plano, TX. This is a Direct Hire position. W2 Status: Only candidates available and ready to work directly as the Client’s employee will be considered for this position. Candidates requiring sponsorship now or in the future will not be considered for this role. Description: The cybersecurity leader

http://jobview.monster.com/CONFIDENTIAL-Director-of-Cybersecurity-Job-Plano-TX-US-293070993.aspx

#US #CONFIDENTIAL: Director of Cybersecurity",True,0.6489101823490541,ML prediction: job (confidence: 0.65),CyberSecurityJobs,2026-01-08 15:20:50,64147,2026-01-19 06:07:25.432000
"System Administrator (Collaboration)-SharePoint/OneDrive
GA-Alpharetta, The System Administrator – L3 (Collaboration) serves as a technical leader within the Digital Workplace Technology (DWT) Technical Operations function, responsible for the stability, availability, and continuous improvement of Client’s collaboration platforms. This role owns L3 operations for Microsoft 365–based collaboration services and acts as the primary technical escalation point for complex 

http://jobview.monster.com/System-Administrator-Collaboration-SharePoint-OneDrive-Job-Alpharetta-GA-US-293070144.aspx

#US #System Administrator (Collaboration)-SharePoint/OneDrive",True,0.6289427199162411,ML prediction: job (confidence: 0.63),CyberSecurityJobs,2026-01-08 04:20:36,64146,2026-01-19 06:07:25.562000
"System Administrator (Collaboration)-SharePoint/OneDrive
OH-Cincinnati, The System Administrator – L3 (Collaboration) serves as a technical leader within the Digital Workplace Technology (DWT) Technical Operations function, responsible for the stability, availability, and continuous improvement of Client’s collaboration platforms. This role owns L3 operations for Microsoft 365–based collaboration services and acts as the primary technical escalation point for complex 

http://jobview.monster.com/System-Administrator-Collaboration-SharePoint-OneDrive-Job-Cincinnati-OH-US-293070146.aspx

#US #System Administrator (Collaboration)-SharePoint/OneDrive",True,0.6467497374601007,ML prediction: job (confidence: 0.65),CyberSecurityJobs,2026-01-08 04:20:35,64145,2026-01-19 06:07:25.729000
"Network engineer
SC-Columbia, Required Skills 5+ years of experience and expert understanding of identity and access control, logging and reporting systems 5+ years of experience and expertise in automation development using tools such as python and bash 5+ years of experience with Linux, windows, network security protocols and procedures 5+ years of experience in supporting large IT environments and/or system deployments. 5+ 

http://jobview.monster.com/Network-engineer-Job-Columbia-SC-US-293068735.aspx

#US #Network engineer",True,0.7008407531303626,ML prediction: job (confidence: 0.70),CyberSecurityJobs,2026-01-07 23:20:28,64144,2026-01-19 06:07:25.804000
"Systems Administrator II (Contingent Upon Award)
PA-Philadelphia, Loch Harbour Group, Inc. (LHG) is seeking Systems Administrator II (Contingent Upon Award) to provide technical support for enterprise and stand-alone systems, supporting system availability, troubleshooting, and security compliance in a DoD environment. Key Responsibilities Provide systems administration and help desk support. Troubleshoot hardware, software, and operating system issues. Support 

http://jobview.monster.com/Systems-Administrator-II-Contingent-Upon-Award-Job-Philadelphia-PA-US-293069083.aspx

#US #Systems Administrator II (Contingent Upon Award)",True,0.5975589289405899,ML prediction: job (confidence: 0.60),CyberSecurityJobs,2026-01-07 23:20:27,64143,2026-01-19 06:07:25.933000
"MHSRB, Telangana Assistant Professor Recruitment 2022 – Apply Online for 1147 Posts
https://naukrilelo.co.in/15983/mhsrb-telangana-assistant-professor-recruitment-2022-apply-online-for-1147-posts/",True,0.6595304310427569,ML prediction: job (confidence: 0.66),naukrilelogroup,2022-12-07 05:58:30,3424,2026-01-19 06:07:26.073000
"ECHS Peon, Chowkidar & Other Recruitment 2022 – 189 Posts
https://naukrilelo.co.in/15981/echs-peon-chowkidar-other-recruitment-2022-189-posts/",True,0.5317251768224746,ML prediction: job (confidence: 0.53),naukrilelogroup,2022-12-07 05:44:50,3423,2026-01-19 06:07:26.142000
"DVC Graduate Engineer Trainee Recruitment 2022 – Apply Online For 100  Posts
https://naukrilelo.co.in/15979/dvc-graduate-engineer-trainee-recruitment-2022-apply-online-for-100-posts/",True,0.8222677732253407,ML prediction: job (confidence: 0.82),naukrilelogroup,2022-12-07 05:38:57,3422,2026-01-19 06:07:26.263000
"**TCS Freshers Recruitment | Trainee @ PAN India**

**Qualification: **MBA / MMS / PGDBA / PGDM (Marketing / Finance / Operations / Supply Chain Management / Information Technology / General Management / Business Analytics /Project Management / related fields)

**Batch: **2026

**Registration End Date: **11th February 2026

**Apply Link: ****https://tinyurl.com/rkt3zwkt**** **👈

**MBA Jobs: ****https://tinyurl.com/3y5htw4v**** **👈",True,0.95,"Strong job signals: keywords, title, skills, application",delhijobopenings,2026-01-18 10:43:36,13646,2026-01-19 06:07:26.310000
"**IBM Recruitment | Process Associate @ Gurugram**

**Qualification:** Bachelor's / Masters Degree

**Experience:** 0 to 1 year

**Apply Link: ****https://tinyurl.com/2zeth8kj**** **👈",True,0.8164066829830978,ML prediction: job (confidence: 0.82),delhijobopenings,2026-01-11 08:10:33,13645,2026-01-19 06:07:26.412000
"**TCS Freshers Recruitment | Trainee @ PAN India**

**Qualification:** BCA, BSc (IT, Computer Science, Mathematics, Data Science, Statistics, Physics, Chemistry, Electronics, Cyber Security, Biochemistry), BVoc (CS / IT)

**Batch:** 2025, 2026

**Registration End Date: **18th January 2026

**Apply Link: ****https://tinyurl.com/ycmpzz2c**** **👈

**BSc Jobs: ****https://tinyurl.com/24224sf6**** **👈
**
BCA Jobs: ****https://tinyurl.com/5h5wvcrv**** **👈

**2025 Batch Jobs: ****https://tinyurl.com/pujjefn5**** **👈

**2026 Batch Jobs: ****https://tinyurl.com/9dnhm875**** **👈",True,0.95,"Strong job signals: keywords, title, skills, application",delhijobopenings,2026-01-10 14:45:16,13644,2026-01-19 06:07:26.533000
"**Deloitte Freshers Recruitment | Associate Analyst @ PAN India**

**Qualification: **BCA, BSc (Computer Science / IT / Cyber Security)

**Batch: **2026

**Last Date to Apply: **19th January 2026

**Apply Link: **https://tinyurl.com/yvx9bx6w** **👈

**IT Jobs: **https://tinyurl.com/2s722xa4 👈
**
BSc Jobs: **https://tinyurl.com/24224sf6 👈

**BCA Jobs: **https://tinyurl.com/5h5wvcrv 👈
**
2026 Batch Jobs: **https://tinyurl.com/9dnhm875 👈",True,0.8956506641723776,ML prediction: job (confidence: 0.90),delhijobopenings,2026-01-10 07:16:41,13643,2026-01-19 06:07:26.640000
"**Amazon Recruitment | Associate (Work From Home) @ PAN India**

**Qualification: **Bachelor's / Masters Degree

**Job Location: **PAN India (Virtual - Bangalore, Hyderabad, Andhra Pradesh, Chennai, Mumbai)

**Job Position: **Associate (ML Data Operations, GO-AI Operations)

**Apply Link: **https://tinyurl.com/z33ruaaj** **👈

**Amazon Jobs: **https://tinyurl.com/mry7kch5** **👈
**
Work From Home Jobs: **https://tinyurl.com/2zz7yf67** **👈",True,0.95,"Strong job signals: keywords, title, skills, application",delhijobopenings,2026-01-10 06:27:40,13642,2026-01-19 06:07:26.676000
"**IBM Recruitment | Associate System Engineer @ PAN India**

**Qualification:** BE, BTech
**
Batch: **2024, 2025

**Apply Link: **https://tinyurl.com/35a3n2fj** **👈
**
IT Jobs: **https://tinyurl.com/2s722xa4 👈
**
2024 Batch Jobs: **https://tinyurl.com/4ksy3j6r** **👈

**2025 Batch Jobs: **https://tinyurl.com/pujjefn5** **👈",True,0.8981405698120528,ML prediction: job (confidence: 0.90),delhijobopenings,2026-01-09 09:25:24,13641,2026-01-19 06:07:26.753000
"**Capgemini Freshers Recruitment | Contact Support Group (CSG) @ PAN India**

**Qualification: **3 year Diploma / Graduation

**Batch: **2025

**Note:** Selection process will be done in **Virtual Mode**.

**Apply Link: **https://tinyurl.com/5y2psfuc** **👈

**2025 Batch Jobs: **https://tinyurl.com/pujjefn5** **👈",True,0.8050864074835853,ML prediction: job (confidence: 0.81),delhijobopenings,2026-01-09 09:25:08,13640,2026-01-19 06:07:26.836000
"**Deloitte Freshers Recruitment | Analyst Trainee @ PAN India**

**Qualification:** BE, BTech, ME, MTech, MCA

**Batch:** 2026

**Apply Link: **https://tinyurl.com/4h7yp3yt** **👈
**
IT Jobs: **https://tinyurl.com/2s722xa4 👈

**2026 Batch Jobs: **https://tinyurl.com/9dnhm875** **👈",True,0.95,"Strong job signals: keywords, title, skills, application",delhijobopenings,2026-01-09 09:24:56,13639,2026-01-19 06:07:27.051000
"**Cognizant Freshers Recruitment | Multi Channel Helpdesk (Music Researcher) @ Hyderabad, Gurugram**

**Qualification:** Any Graduation

**Apply Link: **https://tinyurl.com/3wehwjuv** **👈",True,0.7684269122574338,ML prediction: job (confidence: 0.77),delhijobopenings,2026-01-08 11:47:12,13638,2026-01-19 06:07:27.126000
"**TCS Freshers Recruitment | Trainee @ PAN India**

**Qualification:** BCA, BSc (IT, Computer Science, Mathematics, Data Science, Statistics, Physics, Chemistry, Electronics, Cyber Security, Biochemistry), BVoc (CS / IT)

**Batch:** 2025, 2026

**Registration End Date: **11th January 2026

**Apply Link: ****https://tinyurl.com/ycmpzz2c**** **👈

**BSc Jobs: ****https://tinyurl.com/24224sf6**** **👈
**
BCA Jobs: ****https://tinyurl.com/5h5wvcrv**** **👈

**2025 Batch Jobs: ****https://tinyurl.com/pujjefn5**** **👈

**2026 Batch Jobs: ****https://tinyurl.com/9dnhm875**** **👈",True,0.95,"Strong job signals: keywords, title, skills, application",delhijobopenings,2026-01-05 10:35:44,13637,2026-01-19 06:07:27.189000
"В команде «Люди Добрые» открыта вакансия дизайнера презентаций. Мы в поисках специалиста, который оперативно и качественно верстает продающие презентации.

Опыт верстки презентаций для ивента приветствуется. 

ВАЖНО! Нужен человек, который не относится к презентации, как к шаблонному продукту.

Статус: Актуально ✅

Присылай портфолио на почту a.nemna@ludidobrie.com.",False,0.6313387525582707,ML prediction: not a job (confidence: 0.63),designjobss,2021-09-25 12:08:18,53,2026-01-19 06:07:27.277000
"нужен иллюстратор для создания одной картинки в виде временной спирали для маппинга на здание.  

Статус: Закрыто ⛔️
ТЗ вышлем. Оплату обсудим. срок:  утро 25 авг. пишите сюда @aniyafaizrahmanova",False,0.9369347256445016,ML prediction: not a job (confidence: 0.94),designjobss,2021-08-23 13:21:15,52,2026-01-19 06:07:27.346000
"(PING ME DIRECTLY on WHATSAPP)

I am the direct person as senior data engineer/ data analyst/ Full stack developer and I provide the proxy interview support and assessment support to data engineer/data analyst/ full stack developer.

Please let me know if anyone wants my services.

Any Consultantancy/Organization can also connect with me.

Ping me on WhatsApp for quick reply: 7987460954
https://wa.link/5vevla

Below is my company (TechyEra) website:
https://techyera.co

(PING ME DIRECTLY on WHATSAPP)",False,0.5423597743718527,ML prediction: not a job (confidence: 0.54),Networking_Data_Center_Jobs,2026-01-18 16:50:58,3010,2026-01-19 06:07:27.525000
"Ищем художника/дизайнера который сможет на планшете нарисовать нам рискодравку для ролика анимационого. Пример прикрепляю ниже.

Цена: Договорная

Статус: Закрыто ⛔️

Контакт: @kelord",False,0.9510243084473197,ML prediction: not a job (confidence: 0.95),designjobss,2021-08-12 09:09:52,51,2026-01-19 06:07:27.677000
"Ищем дизайнера для создания такого промо ролика. Вам нужно нарисовать иллюстрации а мы заанимируем.

Пример: https://youtu.be/TbDrsPbSnVI

Статус: Закрыто ⛔️

Ваше портфолио + цену пожалуйста сразу прикрепляйте когда пишите.
Контакт для связи: @kelord",False,0.8897517045891895,ML prediction: not a job (confidence: 0.89),designjobss,2021-06-18 07:25:19,50,2026-01-19 06:07:27.850000
"Нужен дизайнер.
Задача: доработать проект по тематике автомобилей.

Примеры работ и прайс на услуги присылайте в личку.

Статус: Закрыто ⛔️

@kudinova_mm",False,0.9425997052727163,ML prediction: not a job (confidence: 0.94),designjobss,2021-06-02 11:54:25,47,2026-01-19 06:07:28.173000
